timestamp,actual,sarima,lstm,gru
2020-09-29 15:00:00+00:00,38162.0,38332.347116789715,38345.270632667954,37348.16610043775
2020-09-29 16:00:00+00:00,39328.0,39219.77789919283,39377.53729423688,38483.380399801674
2020-09-29 17:00:00+00:00,39872.0,39911.74831264231,39497.11529256981,38973.8902037657
2020-09-29 18:00:00+00:00,41408.0,41800.60577411897,42123.05884601486,40842.92140698685
2020-09-29 19:00:00+00:00,38930.0,38479.76277404491,39124.516851364075,38203.628600260854
2020-09-29 20:00:00+00:00,33522.0,33764.23171704646,33516.59625998222,32336.698767695605
2020-09-29 21:00:00+00:00,28832.0,28688.0507042487,29362.625095931973,27599.558784397654
2020-09-29 22:00:00+00:00,28006.0,28101.294409907092,28169.494939563974,27340.546333737264
2020-09-29 23:00:00+00:00,25231.0,25116.77240296172,25043.715833147162,24508.544966025307
2020-09-30 00:00:00+00:00,24044.0,24303.090387326698,24458.517714567857,22855.95111435513
2020-09-30 01:00:00+00:00,22758.0,22333.412679213063,23146.159274559748,22023.203374599674
2020-09-30 02:00:00+00:00,20210.0,19933.246153810505,20495.197698819346,20316.24027085409
2020-09-30 03:00:00+00:00,19109.0,19304.674213161943,18872.151101106327,18600.385143609255
2020-09-30 04:00:00+00:00,20128.0,20016.702302219004,20631.605825629274,20040.585873322198
2020-09-30 05:00:00+00:00,24511.0,24722.199295055787,24443.11137068894,24635.767319138413
2020-09-30 06:00:00+00:00,29950.0,30000.17567259418,29880.180356981862,29426.883172867165
2020-09-30 07:00:00+00:00,32632.0,32247.95975610813,32905.82001026272,31353.212107045903
2020-09-30 08:00:00+00:00,33558.0,33854.0220694577,33140.521915302124,33431.32477837755
2020-09-30 09:00:00+00:00,33232.0,33106.845887411204,34026.72923912061,32682.310627182418
2020-09-30 10:00:00+00:00,34366.0,34396.6256326356,34163.54528871578,33898.01447939785
2020-09-30 11:00:00+00:00,35396.0,35705.136660043885,35258.87451790645,34209.137332234335
2020-09-30 12:00:00+00:00,36221.0,36111.95310182989,36371.939783774505,35568.485925597306
2020-09-30 13:00:00+00:00,36364.0,36757.63513713915,36186.52708263774,35653.72425599023
2020-09-30 14:00:00+00:00,37469.0,37751.59755906697,37276.452022079626,36700.30056865397
2020-09-30 15:00:00+00:00,40000.0,39752.523243708005,40732.39957745755,39092.37641234953
2020-09-30 16:00:00+00:00,41149.0,40954.944418671286,41634.075733191894,40213.734421766916
2020-09-30 17:00:00+00:00,41185.0,40995.9489689402,40820.62228531888,40689.66055855135
2020-09-30 18:00:00+00:00,40614.0,40984.83301532686,41007.252046009344,40594.12500136327
2020-09-30 19:00:00+00:00,37522.0,37146.88235015211,37694.83617341046,36276.03583150592
2020-09-30 20:00:00+00:00,33898.0,34400.00520219544,33945.03272235916,33115.39509566855
2020-09-30 21:00:00+00:00,29748.0,30060.05196149349,30512.57902822606,29143.505966541077
2020-09-30 22:00:00+00:00,24604.0,24905.964780817067,25560.14990092462,23820.186784740574
2020-09-30 23:00:00+00:00,21528.0,21598.554859187352,22051.52615355057,20942.296698142465
